"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2020,11,"MQ","Envoy Air","OMA","Omaha, NE: Eppley Airfield",131.00,18.00,5.69,1.00,11.04,0.00,0.27,0.00,0.00,487.00,157.00,23.00,297.00,0.00,10.00,
2020,11,"MQ","Envoy Air","ORD","Chicago, IL: Chicago O'Hare International",1819.00,156.00,47.62,7.73,55.41,0.67,44.57,4.00,2.00,11996.00,6438.00,637.00,1557.00,35.00,3329.00,
2020,11,"MQ","Envoy Air","ORF","Norfolk, VA: Norfolk International",99.00,8.00,2.24,0.00,4.81,0.00,0.94,0.00,0.00,355.00,65.00,0.00,190.00,0.00,100.00,
2020,11,"MQ","Envoy Air","PIA","Peoria, IL: General Downing - Peoria International",81.00,7.00,3.46,0.00,2.14,0.00,1.40,0.00,0.00,334.00,205.00,0.00,49.00,0.00,80.00,
2020,11,"MQ","Envoy Air","PIT","Pittsburgh, PA: Pittsburgh International",7.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,24.00,0.00,0.00,
2020,11,"MQ","Envoy Air","PNS","Pensacola, FL: Pensacola International",76.00,5.00,0.94,0.00,3.06,0.00,1.00,0.00,0.00,95.00,16.00,0.00,54.00,0.00,25.00,
2020,11,"MQ","Envoy Air","PWM","Portland, ME: Portland International Jetport",25.00,7.00,2.57,0.71,3.72,0.00,0.00,0.00,1.00,262.00,123.00,44.00,95.00,0.00,0.00,
2020,11,"MQ","Envoy Air","RDU","Raleigh/Durham, NC: Raleigh-Durham International",31.00,4.00,1.35,0.00,2.65,0.00,0.00,0.00,0.00,101.00,40.00,0.00,61.00,0.00,0.00,
2020,11,"MQ","Envoy Air","RIC","Richmond, VA: Richmond International",23.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00,0.00,0.00,
2020,11,"MQ","Envoy Air","ROC","Rochester, NY: Greater Rochester International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"MQ","Envoy Air","RST","Rochester, MN: Rochester International",25.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,57.00,17.00,40.00,0.00,0.00,0.00,
2020,11,"MQ","Envoy Air","SAT","San Antonio, TX: San Antonio International",3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,22.00,0.00,0.00,
2020,11,"MQ","Envoy Air","SAV","Savannah, GA: Savannah/Hilton Head International",75.00,6.00,2.29,0.00,3.71,0.00,0.00,0.00,0.00,137.00,73.00,0.00,64.00,0.00,0.00,
2020,11,"MQ","Envoy Air","SBA","Santa Barbara, CA: Santa Barbara Municipal",58.00,6.00,0.05,0.00,5.95,0.00,0.00,0.00,0.00,129.00,1.00,0.00,128.00,0.00,0.00,
2020,11,"MQ","Envoy Air","SBP","San Luis Obispo, CA: San Luis County Regional",28.00,1.00,0.92,0.00,0.08,0.00,0.00,0.00,0.00,25.00,23.00,0.00,2.00,0.00,0.00,
2020,11,"MQ","Envoy Air","SGF","Springfield, MO: Springfield-Branson National",267.00,32.00,8.62,2.42,17.91,0.25,2.80,0.00,0.00,950.00,299.00,56.00,474.00,16.00,105.00,
2020,11,"MQ","Envoy Air","SHV","Shreveport, LA: Shreveport Regional",45.00,4.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,109.00,0.00,0.00,66.00,0.00,43.00,
2020,11,"MQ","Envoy Air","SJT","San Angelo, TX: San Angelo Regional/Mathis Field",117.00,6.00,2.00,0.75,2.00,0.00,1.25,0.00,0.00,277.00,98.00,57.00,32.00,0.00,90.00,
2020,11,"MQ","Envoy Air","SPS","Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",60.00,15.00,1.24,0.00,12.00,0.00,1.76,0.00,0.00,453.00,108.00,0.00,276.00,0.00,69.00,
2020,11,"MQ","Envoy Air","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",77.00,23.00,2.34,0.00,20.25,0.00,0.40,2.00,0.00,626.00,99.00,0.00,506.00,0.00,21.00,
2020,11,"MQ","Envoy Air","STL","St. Louis, MO: St Louis Lambert International",71.00,5.00,0.07,1.07,0.86,0.00,3.00,0.00,0.00,271.00,2.00,137.00,34.00,0.00,98.00,
2020,11,"MQ","Envoy Air","STS","Santa Rosa, CA: Charles M. Schulz - Sonoma County",29.00,2.00,0.19,0.00,0.87,0.00,0.94,0.00,0.00,51.00,3.00,0.00,15.00,0.00,33.00,
2020,11,"MQ","Envoy Air","SUX","Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",24.00,3.00,0.00,1.00,0.72,0.00,1.28,0.00,0.00,155.00,0.00,93.00,13.00,0.00,49.00,
2020,11,"MQ","Envoy Air","SWO","Stillwater, OK: Stillwater Regional",35.00,1.00,0.00,0.61,0.39,0.00,0.00,0.00,0.00,57.00,0.00,35.00,22.00,0.00,0.00,
2020,11,"MQ","Envoy Air","SYR","Syracuse, NY: Syracuse Hancock International",22.00,3.00,1.00,0.42,1.58,0.00,0.00,0.00,0.00,131.00,35.00,33.00,63.00,0.00,0.00,
2020,11,"MQ","Envoy Air","TLH","Tallahassee, FL: Tallahassee International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"MQ","Envoy Air","TOL","Toledo, OH: Toledo Express",24.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,41.00,0.00,0.00,41.00,0.00,0.00,
2020,11,"MQ","Envoy Air","TUL","Tulsa, OK: Tulsa International",28.00,3.00,1.00,0.13,1.54,0.00,0.33,0.00,0.00,141.00,57.00,5.00,64.00,0.00,15.00,
2020,11,"MQ","Envoy Air","TUS","Tucson, AZ: Tucson International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"MQ","Envoy Air","TVC","Traverse City, MI: Cherry Capital",71.00,6.00,2.75,0.83,2.42,0.00,0.00,1.00,0.00,609.00,349.00,117.00,143.00,0.00,0.00,
2020,11,"MQ","Envoy Air","TXK","Texarkana, AR: Texarkana Regional-Webb Field",61.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,234.00,55.00,179.00,0.00,0.00,0.00,
2020,11,"MQ","Envoy Air","TYR","Tyler, TX: Tyler Pounds Regional",89.00,5.00,1.00,1.00,3.00,0.00,0.00,1.00,0.00,295.00,30.00,200.00,65.00,0.00,0.00,
2020,11,"MQ","Envoy Air","TYS","Knoxville, TN: McGhee Tyson",39.00,1.00,0.88,0.00,0.13,0.00,0.00,0.00,0.00,16.00,14.00,0.00,2.00,0.00,0.00,
2020,11,"MQ","Envoy Air","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",80.00,11.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,267.00,0.00,0.00,267.00,0.00,0.00,
2020,11,"MQ","Envoy Air","XNA","Fayetteville, AR: Northwest Arkansas Regional",207.00,24.00,9.92,0.24,11.36,0.00,2.48,0.00,0.00,799.00,330.00,5.00,369.00,0.00,95.00,
2020,11,"NK","Spirit Air Lines","ACY","Atlantic City, NJ: Atlantic City International",165.00,16.00,6.60,0.00,4.79,0.00,4.61,0.00,2.00,1146.00,338.00,0.00,274.00,0.00,534.00,
2020,11,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",664.00,62.00,16.30,1.00,19.96,2.61,22.13,1.00,0.00,2993.00,555.00,18.00,999.00,108.00,1313.00,
2020,11,"NK","Spirit Air Lines","AUS","Austin, TX: Austin - Bergstrom International",118.00,7.00,0.60,0.00,6.40,0.00,0.00,1.00,3.00,214.00,12.00,0.00,202.00,0.00,0.00,
2020,11,"NK","Spirit Air Lines","BDL","Hartford, CT: Bradley International",80.00,5.00,0.05,0.00,3.01,0.00,1.93,0.00,0.00,246.00,4.00,0.00,132.00,0.00,110.00,
2020,11,"NK","Spirit Air Lines","BNA","Nashville, TN: Nashville International",107.00,7.00,0.54,0.00,3.90,0.00,2.55,0.00,0.00,356.00,34.00,0.00,141.00,0.00,181.00,
2020,11,"NK","Spirit Air Lines","BOS","Boston, MA: Logan International",211.00,22.00,6.53,0.00,12.58,1.21,1.69,0.00,0.00,691.00,322.00,0.00,300.00,33.00,36.00,
2020,11,"NK","Spirit Air Lines","BUR","Burbank, CA: Bob Hope",22.00,6.00,1.24,0.00,3.98,0.00,0.78,0.00,0.00,144.00,26.00,0.00,89.00,0.00,29.00,
2020,11,"NK","Spirit Air Lines","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",347.00,39.00,14.52,0.00,16.43,1.76,6.30,0.00,2.00,2421.00,593.00,0.00,1493.00,41.00,294.00,
2020,11,"NK","Spirit Air Lines","CAK","Akron, OH: Akron-Canton Regional",29.00,3.00,0.00,0.00,1.11,0.00,1.89,0.00,0.00,200.00,0.00,0.00,46.00,0.00,154.00,
2020,11,"NK","Spirit Air Lines","CLE","Cleveland, OH: Cleveland-Hopkins International",242.00,16.00,2.20,0.46,6.22,0.00,7.12,2.00,0.00,643.00,96.00,11.00,187.00,0.00,349.00,
2020,11,"NK","Spirit Air Lines","CLT","Charlotte, NC: Charlotte Douglas International",34.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,36.00,0.00,0.00,0.00,0.00,
2020,11,"NK","Spirit Air Lines","CMH","Columbus, OH: John Glenn Columbus International",109.00,16.00,1.61,1.58,8.92,0.00,3.89,0.00,1.00,1030.00,55.00,34.00,550.00,0.00,391.00,
2020,11,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",183.00,20.00,6.00,0.00,8.81,1.00,4.19,0.00,0.00,1151.00,684.00,0.00,270.00,26.00,171.00,
2020,11,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",434.00,45.00,9.63,0.58,22.56,1.50,10.73,2.00,0.00,2258.00,339.00,22.00,1184.00,51.00,662.00,
2020,11,"NK","Spirit Air Lines","DTW","Detroit, MI: Detroit Metro Wayne County",652.00,64.00,14.08,0.57,38.27,0.07,11.01,2.00,1.00,2588.00,551.00,26.00,1276.00,2.00,733.00,
2020,11,"NK","Spirit Air Lines","EWR","Newark, NJ: Newark Liberty International",505.00,42.00,9.52,0.05,26.98,0.98,4.47,0.00,3.00,1681.00,490.00,4.00,811.00,53.00,323.00,
2020,11,"NK","Spirit Air Lines","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1407.00,138.00,33.71,5.46,61.54,2.21,35.08,5.00,1.00,7157.00,1570.00,804.00,2319.00,74.00,2390.00,
2020,11,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",398.00,52.00,12.67,0.01,30.95,1.46,6.91,0.00,0.00,2812.00,834.00,2.00,1168.00,53.00,755.00,
2020,11,"NK","Spirit Air Lines","IND","Indianapolis, IN: Indianapolis International",105.00,5.00,1.08,0.00,2.01,0.00,1.91,0.00,0.00,444.00,32.00,0.00,292.00,0.00,120.00,
2020,11,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",1154.00,123.00,21.66,1.19,82.28,0.81,17.07,1.00,1.00,4561.00,1429.00,27.00,2482.00,32.00,591.00,
2020,11,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",648.00,77.00,21.24,0.28,46.61,0.00,8.88,0.00,1.00,2784.00,904.00,10.00,1187.00,0.00,683.00,
2020,11,"NK","Spirit Air Lines","LBE","Latrobe, PA: Arnold Palmer Regional",60.00,3.00,0.27,0.00,2.73,0.00,0.00,0.00,0.00,60.00,6.00,0.00,54.00,0.00,0.00,
2020,11,"NK","Spirit Air Lines","LGA","New York, NY: LaGuardia",188.00,18.00,5.10,0.00,10.07,1.34,1.50,0.00,2.00,743.00,227.00,0.00,409.00,51.00,56.00,
2020,11,"NK","Spirit Air Lines","MCI","Kansas City, MO: Kansas City International",76.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,
2020,11,"NK","Spirit Air Lines","MCO","Orlando, FL: Orlando International",1226.00,116.00,38.80,3.75,52.94,1.22,19.28,1.00,1.00,5948.00,2472.00,129.00,1952.00,42.00,1353.00,
2020,11,"NK","Spirit Air Lines","MSP","Minneapolis, MN: Minneapolis-St Paul International",114.00,14.00,4.48,0.00,7.52,0.00,1.99,0.00,0.00,520.00,164.00,0.00,180.00,0.00,176.00,
2020,11,"NK","Spirit Air Lines","MSY","New Orleans, LA: Louis Armstrong New Orleans International",246.00,18.00,6.22,0.00,5.90,0.95,4.93,1.00,0.00,1076.00,191.00,0.00,384.00,114.00,387.00,
2020,11,"NK","Spirit Air Lines","MYR","Myrtle Beach, SC: Myrtle Beach International",239.00,8.00,0.63,0.00,5.38,0.00,2.00,0.00,0.00,241.00,10.00,0.00,130.00,0.00,101.00,
2020,11,"NK","Spirit Air Lines","OAK","Oakland, CA: Metropolitan Oakland International",105.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,165.00,98.00,0.00,0.00,0.00,67.00,
2020,11,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",490.00,35.00,12.22,0.61,13.80,0.00,8.38,0.00,0.00,1591.00,716.00,20.00,541.00,0.00,314.00,
2020,11,"NK","Spirit Air Lines","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"NK","Spirit Air Lines","PDX","Portland, OR: Portland International",56.00,3.00,1.00,0.00,1.06,0.00,0.94,0.00,0.00,56.00,24.00,0.00,16.00,0.00,16.00,
2020,11,"NK","Spirit Air Lines","PHL","Philadelphia, PA: Philadelphia International",262.00,34.00,7.31,0.00,23.47,0.17,3.05,0.00,0.00,1285.00,244.00,0.00,681.00,4.00,356.00,
2020,11,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",42.00,6.00,1.05,0.18,3.76,0.00,1.00,0.00,0.00,175.00,29.00,12.00,91.00,0.00,43.00,
2020,11,"NK","Spirit Air Lines","PIT","Pittsburgh, PA: Pittsburgh International",176.00,12.00,3.09,0.74,5.63,0.00,2.54,0.00,1.00,702.00,132.00,23.00,307.00,0.00,240.00,
2020,11,"NK","Spirit Air Lines","RDU","Raleigh/Durham, NC: Raleigh-Durham International",34.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,32.00,0.00,0.00,0.00,0.00,
2020,11,"NK","Spirit Air Lines","RIC","Richmond, VA: Richmond International",34.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00,
2020,11,"NK","Spirit Air Lines","RSW","Fort Myers, FL: Southwest Florida International",260.00,25.00,4.20,1.00,12.64,0.00,7.15,0.00,0.00,1843.00,285.00,265.00,527.00,0.00,766.00,
2020,11,"NK","Spirit Air Lines","SAN","San Diego, CA: San Diego International",69.00,3.00,1.00,0.00,1.09,0.00,0.91,0.00,0.00,146.00,28.00,0.00,34.00,0.00,84.00,
2020,11,"NK","Spirit Air Lines","SEA","Seattle, WA: Seattle/Tacoma International",47.00,10.00,0.23,0.00,8.17,0.00,1.61,0.00,0.00,218.00,5.00,0.00,171.00,0.00,42.00,
2020,11,"NK","Spirit Air Lines","SJU","San Juan, PR: Luis Munoz Marin International",313.00,18.00,5.20,0.42,10.52,0.00,1.86,0.00,0.00,1172.00,501.00,27.00,597.00,0.00,47.00,
2020,11,"NK","Spirit Air Lines","SMF","Sacramento, CA: Sacramento International",39.00,4.00,1.58,0.00,0.42,0.00,2.00,0.00,0.00,73.00,27.00,0.00,7.00,0.00,39.00,
2020,11,"NK","Spirit Air Lines","SNA","Santa Ana, CA: John Wayne Airport-Orange County",32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"NK","Spirit Air Lines","STT","Charlotte Amalie, VI: Cyril E King",35.00,5.00,2.22,0.08,1.80,0.00,0.89,0.00,0.00,207.00,106.00,3.00,65.00,0.00,33.00,
2020,11,"NK","Spirit Air Lines","STX","Christiansted, VI: Henry E. Rohlsen",18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"NK","Spirit Air Lines","TPA","Tampa, FL: Tampa International",485.00,59.00,14.85,0.92,22.66,0.00,20.56,4.00,0.00,3704.00,898.00,25.00,1036.00,0.00,1745.00,
2020,11,"OH","PSA Airlines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",78.00,6.00,1.24,0.00,3.85,0.00,0.91,0.00,0.00,233.00,23.00,0.00,93.00,0.00,117.00,
2020,11,"OH","PSA Airlines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",53.00,8.00,6.09,0.00,0.51,0.00,1.40,0.00,0.00,317.00,264.00,0.00,12.00,0.00,41.00,
2020,11,"OH","PSA Airlines Inc.","ALB","Albany, NY: Albany International",26.00,5.00,1.58,0.00,0.42,0.00,3.00,0.00,0.00,535.00,222.00,0.00,13.00,0.00,300.00,
2020,11,"OH","PSA Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",44.00,5.00,1.33,0.00,1.00,0.00,2.67,0.00,0.00,298.00,44.00,0.00,16.00,0.00,238.00,
2020,11,"OH","PSA Airlines Inc.","AVL","Asheville, NC: Asheville Regional",113.00,6.00,2.05,0.00,3.95,0.00,0.00,0.00,0.00,239.00,123.00,0.00,116.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",80.00,6.00,2.84,0.00,1.18,0.85,1.14,0.00,0.00,212.00,83.00,0.00,34.00,69.00,26.00,
2020,11,"OH","PSA Airlines Inc.","BDL","Hartford, CT: Bradley International",58.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,212.00,0.00,0.00,0.00,0.00,212.00,
2020,11,"OH","PSA Airlines Inc.","BGR","Bangor, ME: Bangor International",115.00,5.00,3.00,0.00,1.00,0.00,1.00,1.00,0.00,191.00,117.00,0.00,18.00,0.00,56.00,
2020,11,"OH","PSA Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",188.00,24.00,11.04,0.60,9.66,0.00,2.71,0.00,0.00,1571.00,1184.00,9.00,227.00,0.00,151.00,
2020,11,"OH","PSA Airlines Inc.","BNA","Nashville, TN: Nashville International",47.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,113.00,36.00,77.00,0.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",57.00,9.00,2.06,0.00,5.94,0.00,1.00,0.00,0.00,203.00,71.00,0.00,117.00,0.00,15.00,
2020,11,"OH","PSA Airlines Inc.","BTV","Burlington, VT: Burlington International",112.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",23.00,2.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,318.00,0.00,0.00,20.00,0.00,298.00,
2020,11,"OH","PSA Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","CAE","Columbia, SC: Columbia Metropolitan",90.00,7.00,4.59,0.00,0.60,0.00,1.81,0.00,0.00,143.00,93.00,0.00,12.00,0.00,38.00,
2020,11,"OH","PSA Airlines Inc.","CAK","Akron, OH: Akron-Canton Regional",106.00,5.00,2.94,0.00,0.54,0.00,1.52,0.00,0.00,199.00,135.00,0.00,17.00,0.00,47.00,
2020,11,"OH","PSA Airlines Inc.","CHA","Chattanooga, TN: Lovell Field",61.00,3.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,141.00,0.00,0.00,16.00,0.00,125.00,
2020,11,"OH","PSA Airlines Inc.","CHO","Charlottesville, VA: Charlottesville Albemarle",90.00,3.00,1.15,0.00,0.19,0.00,1.65,0.00,0.00,98.00,51.00,0.00,10.00,0.00,37.00,
2020,11,"OH","PSA Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",232.00,25.00,6.00,1.52,11.96,0.00,5.51,0.00,1.00,854.00,184.00,55.00,270.00,0.00,345.00,
2020,11,"OH","PSA Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",57.00,4.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,79.00,0.00,0.00,59.00,0.00,20.00,
2020,11,"OH","PSA Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",5533.00,443.00,100.63,19.56,182.27,2.73,137.81,4.00,5.00,25090.00,8140.00,1554.00,5553.00,116.00,9727.00,
2020,11,"OH","PSA Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","CRW","Charleston/Dunbar, WV: Yeager",79.00,9.00,2.06,2.70,2.72,0.00,1.52,0.00,1.00,521.00,137.00,160.00,76.00,0.00,148.00,
2020,11,"OH","PSA Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",156.00,11.00,4.03,0.21,4.18,0.00,2.58,0.00,1.00,385.00,135.00,18.00,108.00,0.00,124.00,
2020,11,"OH","PSA Airlines Inc.","DAB","Daytona Beach, FL: Daytona Beach International",104.00,4.00,1.81,0.10,1.43,0.00,0.66,0.00,0.00,163.00,54.00,4.00,78.00,0.00,27.00,
2020,11,"OH","PSA Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",184.00,20.00,4.99,1.52,5.55,0.00,7.94,0.00,0.00,1248.00,192.00,220.00,185.00,0.00,651.00,
2020,11,"OH","PSA Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",199.00,17.00,8.85,0.00,0.72,0.00,7.43,0.00,0.00,2523.00,1690.00,0.00,34.00,0.00,799.00,
2020,11,"OH","PSA Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",179.00,18.00,1.74,0.58,7.76,0.00,7.92,0.00,0.00,1491.00,152.00,116.00,288.00,0.00,935.00,
2020,11,"OH","PSA Airlines Inc.","DSM","Des Moines, IA: Des Moines International",20.00,4.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,95.00,16.00,45.00,34.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",115.00,8.00,1.27,0.46,3.90,0.00,2.37,0.00,0.00,245.00,30.00,24.00,86.00,0.00,105.00,
2020,11,"OH","PSA Airlines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",78.00,8.00,6.78,0.00,1.00,0.00,0.22,0.00,0.00,274.00,250.00,0.00,17.00,0.00,7.00,
2020,11,"OH","PSA Airlines Inc.","ERI","Erie, PA: Erie International/Tom Ridge Field",58.00,5.00,3.50,0.00,1.50,0.00,0.00,0.00,1.00,104.00,79.00,0.00,25.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","EVV","Evansville, IN: Evansville Regional",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","EWN","New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",108.00,10.00,4.12,0.19,4.79,0.00,0.90,0.00,0.00,379.00,125.00,15.00,153.00,0.00,86.00,
2020,11,"OH","PSA Airlines Inc.","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",114.00,14.00,4.53,0.00,7.53,0.91,1.02,0.00,1.00,493.00,230.00,0.00,168.00,74.00,21.00,
2020,11,"OH","PSA Airlines Inc.","FNT","Flint, MI: Bishop International",78.00,12.00,3.23,0.88,6.94,0.00,0.95,0.00,0.00,318.00,87.00,15.00,171.00,0.00,45.00,
2020,11,"OH","PSA Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",53.00,8.00,2.15,0.00,3.81,0.00,2.04,0.00,1.00,325.00,82.00,0.00,104.00,0.00,139.00,
2020,11,"OH","PSA Airlines Inc.","FWA","Fort Wayne, IN: Fort Wayne International",51.00,1.00,0.00,0.51,0.49,0.00,0.00,0.00,0.00,41.00,0.00,21.00,20.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","GNV","Gainesville, FL: Gainesville Regional",78.00,11.00,3.43,1.13,3.80,0.00,2.64,0.00,0.00,397.00,177.00,42.00,100.00,0.00,78.00,
2020,11,"OH","PSA Airlines Inc.","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",52.00,3.00,0.00,0.00,2.60,0.00,0.40,0.00,0.00,80.00,0.00,0.00,74.00,0.00,6.00,
2020,11,"OH","PSA Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",75.00,8.00,1.73,0.74,1.94,0.00,3.59,0.00,0.00,391.00,33.00,59.00,80.00,0.00,219.00,
2020,11,"OH","PSA Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",77.00,5.00,1.85,1.00,1.22,0.00,0.93,0.00,0.00,180.00,46.00,19.00,28.00,0.00,87.00,
2020,11,"OH","PSA Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",237.00,26.00,9.97,1.00,10.03,0.00,5.00,0.00,0.00,2904.00,1777.00,98.00,231.00,0.00,798.00,
2020,11,"OH","PSA Airlines Inc.","HPN","White Plains, NY: Westchester County",55.00,4.00,1.98,0.03,0.96,0.00,1.04,0.00,0.00,137.00,43.00,2.00,15.00,0.00,77.00,
2020,11,"OH","PSA Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",77.00,5.00,1.64,0.00,2.40,0.00,0.96,0.00,0.00,241.00,35.00,0.00,47.00,0.00,159.00,
2020,11,"OH","PSA Airlines Inc.","IAD","Washington, DC: Washington Dulles International",106.00,8.00,1.42,0.00,3.14,0.00,3.45,0.00,0.00,370.00,37.00,0.00,72.00,0.00,261.00,
2020,11,"OH","PSA Airlines Inc.","ILM","Wilmington, NC: Wilmington International",131.00,16.00,5.35,1.46,5.43,0.00,3.76,0.00,1.00,571.00,205.00,41.00,105.00,0.00,220.00,
2020,11,"OH","PSA Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",26.00,1.00,0.00,0.70,0.05,0.00,0.25,0.00,0.00,73.00,0.00,51.00,4.00,0.00,18.00,
2020,11,"OH","PSA Airlines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",51.00,8.00,2.05,0.00,3.59,0.00,2.36,0.00,0.00,222.00,54.00,0.00,82.00,0.00,86.00,
2020,11,"OH","PSA Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",46.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,
